prevalence_6lag,covid,ndvi,ipc,population,month,actor1_Al Shabaab_6m,actor2_Al Shabaab_6m,fatalities_6m,interaction_28_6m,actor2_AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)_6m,interaction_27_6m,number_conflicts_6m,interaction_12_6m,interaction_12_1y,actor2_Al Shabaab_1y,fatalities_1y,actor2_AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)_1y,actor1_Al Shabaab_1y,actor2_Military Forces of Somalia (2017-2022)_1y,actor1_Military Forces of Somalia (2017-2022)_1y,actor1_Police Forces of Somaliland (2010-)_1y,actor2_Police Forces of Somaliland (2010-)_1y6m,interaction_12_1y6m,fatalities_1y6m,interaction_27_1y6m,actor2_Al Shabaab_1y6m,actor1_Police Forces of Somalia (2017-2022)_1y6m,actor1_Military Forces of Somalia (2017-2022)_1y6m,actor2_Military Forces of Somalia (2017-2022)_1y6m,district_encoded,district,date,next_prevalence,predictions
0.1277865307901176,3947.0,0.21833333333333335,0.12,69235.29,1,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,52,Hargeysa,2021-01-01,0.2676350893059009,0.21639071095611206
0.3225435261156694,3947.0,0.26666666666666666,0.1,105162.21,1,11.0,8.0,33.0,7.0,0.0,1.0,39.0,10.0,12.0,9.0,67.0,0.0,13.0,9.0,17.0,0.0,0.0,12.0,78.0,2.0,10.0,3.0,22.0,13.0,43,Dhuusamarreeb,2021-01-01,0.3560481018674942,0.3958487745697067
0.1675903119868637,3947.0,0.25666666666666665,0.11,67184.955,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,51,Gebiley,2021-01-01,0.2876174019676151,0.2381025269747125
0.4420162648228424,3947.0,0.47333333333333333,0.13,113853.105,1,10.0,6.0,33.0,2.0,1.0,2.0,17.0,12.0,19.0,11.0,57.0,1.0,20.0,9.0,11.0,0.0,0.0,23.0,78.0,10.0,12.0,1.0,13.0,13.0,44,Diinsoor,2021-01-01,0.419636541705207,0.4612339621040665
0.3761939925204259,3947.0,0.17666666666666667,0.21,491879.61,1,0.0,0.0,5.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,0.0,2.0,1.0,1.0,50,Garoowe,2021-01-01,0.3763941017333375,0.35505188006203575
0.3757435851904466,3947.0,0.26,0.15,142717.185,1,2.0,1.0,1.0,0.0,0.0,2.0,7.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,5.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,5.0,2.0,45,Doolow,2021-01-01,0.3515556336790297,0.3809956319506116
0.3596606279203213,3947.0,0.36166666666666664,0.15,282222.765,1,14.0,2.0,13.0,3.0,2.0,5.0,20.0,8.0,10.0,3.0,19.0,3.0,18.0,10.0,1.0,0.0,0.0,13.0,28.0,6.0,5.0,0.0,3.0,11.0,49,Garbahaarey,2021-01-01,0.3273081001778068,0.4199246570623431
0.345604315497886,3947.0,0.20666666666666667,0.23,50723.28,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,46,Eyl,2021-01-01,0.3608362119600107,0.3461105696152924
0.4604083984124952,3947.0,0.38833333333333336,0.13,35703.36,1,27.0,3.0,42.0,10.0,0.0,10.0,42.0,8.0,21.0,7.0,78.0,0.0,69.0,17.0,8.0,0.0,0.0,29.0,171.0,42.0,11.0,4.0,16.0,24.0,59,Jowhar,2021-01-01,0.4476632959825088,0.45618992748195347
0.4729064039408867,3947.0,0.23,0.16,81479.34,1,0.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,34,Caluula,2021-01-01,0.3438764024096086,0.4155492059249545
0.3619308628245356,3947.0,0.5366666666666666,0.22,186893.055,1,51.0,10.0,83.0,11.0,0.0,3.0,83.0,44.0,64.0,23.0,242.0,0.0,63.0,4.0,1.0,0.0,0.0,93.0,366.0,10.0,39.0,0.0,15.0,19.0,60,Kismaayo,2021-01-01,0.3934804082976622,0.38420559828240813
0.2905168905168905,3947.0,0.31,0.1,196309.485,1,7.0,3.0,20.0,3.0,0.0,3.0,12.0,4.0,6.0,3.0,27.0,0.0,14.0,6.0,4.0,0.0,0.0,10.0,80.0,11.0,9.0,1.0,5.0,10.0,33,Cadale,2021-01-01,0.2873604609290601,0.4003103217249662
0.1808939137198255,3947.0,0.16333333333333333,0.14,48461.80499999999,1,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,21,Berbera,2021-01-01,0.2759629145666106,0.22678465950655963
0.1455487847587028,3947.0,0.27499999999999997,0.18,32041.53,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,78,Sheikh,2021-01-01,0.2242774189339074,0.22860725006618235
0.1412881669919613,3947.0,0.24,0.11,112734.27,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22,Borama,2021-01-01,0.2772673624137732,0.23267192848371934
0.4933201385452746,3947.0,0.5783333333333334,0.07,85276.75499999999,1,0.0,4.0,32.0,2.0,0.0,0.0,4.0,2.0,2.0,4.0,36.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,42.0,1.0,6.0,0.0,2.0,0.0,77,Sablaale,2021-01-01,0.4486895846702985,0.413543756844547
0.4153248254892724,3947.0,0.18333333333333335,0.23,73330.78499999999,1,10.0,1.0,25.0,0.0,0.0,0.0,20.0,11.0,24.0,2.0,50.0,0.0,22.0,3.0,0.0,0.0,0.0,31.0,92.0,10.0,7.0,3.0,2.0,8.0,23,Bossaso,2021-01-01,0.4282333104445733,0.42826884154180916
0.4801347611599085,3947.0,0.4683333333333333,0.08,99175.77,1,20.0,11.0,63.0,4.0,0.0,1.0,31.0,26.0,44.0,12.0,100.0,0.0,44.0,32.0,5.0,0.0,0.0,63.0,163.0,7.0,13.0,0.0,5.0,51.0,73,Qoryooley,2021-01-01,0.4512228697099891,0.44631726982764547
0.4118061786950391,3947.0,0.5066666666666667,0.14,169536.10499999998,1,0.0,2.0,8.0,1.0,0.0,0.0,2.0,1.0,2.0,8.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,24.0,2.0,16.0,0.0,0.0,0.0,24,Bu'aale,2021-01-01,0.4008547346761109,0.3814042881147505
0.3997979640997746,3947.0,0.17333333333333334,0.23,67386.78,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,72,Qardho,2021-01-01,0.422637962358916,0.3797579813870946
0.4556007922535211,3947.0,0.37833333333333335,0.12,85807.70999999999,1,28.0,5.0,30.0,13.0,10.0,2.0,34.0,15.0,19.0,11.0,62.0,11.0,47.0,12.0,7.0,0.0,0.0,28.0,113.0,14.0,13.0,1.0,9.0,18.0,25,Bulo Burto,2021-01-01,0.3462197497828791,0.4415965173699929
0.4625835669613974,3947.0,0.325,0.13,82588.86,1,25.0,5.0,33.0,3.0,0.0,7.0,62.0,14.0,26.0,8.0,96.0,2.0,43.0,20.0,16.0,0.0,0.0,30.0,142.0,16.0,12.0,3.0,22.0,24.0,17,Belet Weyne,2021-01-01,0.3071993772609909,0.4525273936436991
0.4244430093639005,3947.0,0.425,0.1,64412.19,1,11.0,1.0,6.0,3.0,3.0,2.0,13.0,7.0,8.0,1.0,6.0,4.0,13.0,3.0,1.0,0.0,0.0,8.0,22.0,3.0,1.0,0.0,1.0,3.0,71,Qansax Dheere,2021-01-01,0.4305075046172255,0.47283572256946854
0.4339712463105779,3947.0,0.21333333333333335,0.14,309683.38499999995,1,0.0,0.0,20.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,70,Qandala,2021-01-01,0.3321710405579005,0.41198892696357275
0.415721780335082,3947.0,0.23666666666666666,0.2,170132.26499999998,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,28,Burtinle,2021-01-01,0.405234927348139,0.3635345417921254
0.132173714024146,3947.0,0.23833333333333337,0.16,130366.52999999998,1,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,1.0,69,Owdweyne,2021-01-01,0.2280157801397049,0.24101415174672433
0.4371415325518246,3947.0,0.2333333333333333,0.14,70268.22,1,7.0,0.0,70.0,0.0,0.0,1.0,30.0,3.0,4.0,1.0,111.0,0.0,10.0,5.0,4.0,0.0,0.0,9.0,139.0,4.0,2.0,2.0,5.0,6.0,47,Gaalkacyo,2021-01-01,0.3799963816705769,0.4344414264153373
0.4905037846230626,3947.0,0.43166666666666664,0.09,1707984.9450000003,1,84.0,9.0,28.0,30.0,0.0,0.0,93.0,61.0,118.0,24.0,222.0,0.0,141.0,102.0,10.0,0.0,0.0,163.0,352.0,2.0,33.0,0.0,18.0,145.0,67,Marka,2021-01-01,0.4460078540314803,0.43321677600244984
0.3060848186846958,3947.0,0.26666666666666666,0.14,76346.775,1,3.0,0.0,4.0,1.0,1.0,1.0,7.0,1.0,2.0,0.0,10.0,3.0,11.0,1.0,0.0,0.0,0.0,2.0,10.0,3.0,0.0,0.0,0.0,2.0,66,Luuq,2021-01-01,0.3731717928980219,0.37958163658432587
0.4855604762788724,3947.0,0.5516666666666666,0.09,62404.28999999999,1,2.0,3.0,2.0,1.0,0.0,1.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,6.0,2.0,3.0,0.0,0.0,1.0,61,Kurtunwaarey,2021-01-01,0.4575951234622532,0.4375914599984718
0.4141636814549462,3947.0,0.25833333333333336,0.2,141077.745,1,0.0,0.0,15.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,48,Galdogob,2021-01-01,0.4573444515715202,0.3788443773311832
